armLemma	armForm	pos	pos_coarse	feats
գերեզման	գերեզման	N	Nb	NUMBs|CASEa
գերեզման	գերեզմանէ	N	Nb	NUMBs|CASEb
գերեզման	գերեզմանի	N	Nb	NUMBs|CASEl
գերեզման	գերեզմանս	N	Nb	NUMBp|CASEa
գերեզման	գերեզմանս	N	Nb	NUMBp|CASEl
գերեմ	գերեսցʻին	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICp
գերի	գերեացʻ	A	A-	NUMBp|CASEd
գթʻած	գթʻա՛ծքʻ	A	A-	NUMBp|CASEn
գթʻած	գթʻած	A	A-	NUMBs|CASEn
գթʻամ	գըթʻացʻաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
գթʻամ	գթʻացʻա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
գթʻութʻիւն	գթʻութʻեանցʻ	N	Nb	NUMBp|CASEg
գինի	գինի	N	Nb	NUMBs|CASEa
գինի	գինի	N	Nb	NUMBs|CASEn
գիշեր	գիշեր	N	Nb	NUMBs|CASEa
գիշեր	գիշերի	N	Nb	NUMBs|CASEg
գիշեր	գիշերի	N	Nb	NUMBs|CASEl
գիշեր	գիշերս	N	Nb	NUMBp|CASEa
գիշեր	գիշերւոյ	N	Nb	NUMBs|CASEg
գիտեմ	գիտասջի՛քʻ	V	V-	PERS2|NUMBp|TENSa|MOODs|VOICa
գիտեմ	գիտասջիքʻ	V	V-	PERS2|NUMBp|TENSa|MOODs|VOICa
գիտեմ	գիտասցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
գիտեմ	գիտասցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
գիտեմ	գիտացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գիտեմ	գիտացʻեալ	V	V-	NUMBs|MOODp|CASEn
գիտեմ	գիտացʻեր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
գիտեմ	գիտացʻի՛	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
գիտեմ	գիտացʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
գիտեմ	գիտացʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
գիտեմ	գիտե՛լ	V	V-	MOODn
գիտեմ	գիտե՛մ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
գիտեմ	գիտեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
գիտեմ	գիտեիր	V	V-	PERS2|NUMBs|TENSi|MOODi|VOICa
գիտեմ	գիտեիքʻ	V	V-	PERS2|NUMBp|TENSi|MOODi|VOICa
գիտեմ	գիտել	V	V-	MOODn
գիտեմ	գիտեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
գիտեմ	գիտեմքʻ	V	V-	PERS1|NUMBp|TENSp|MOODi|VOICa
գիտեմ	գիտեն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
գիտեմ	գիտես	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
գիտեմ	գիտէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
գիտեմ	գիտէ՛ր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
գիտեմ	գիտէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
գիտեմ	գիտէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
գիտեմ	գիտիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
գիտութʻիւն	գիտութʻեան	N	Nb	NUMBs|CASEg
գիտութʻիւն	գիտութʻիւն	N	Nb	NUMBs|CASEa
գիտուն	գիտնոցʻ	A	A-	NUMBp|CASEb
գիր	գիր	N	Nb	NUMBs|CASEa
գիր	գիր	N	Nb	NUMBs|CASEn
գիր	գիրս	N	Nb	NUMBp|CASEa
գիր	գիրս	N	Nb	NUMBp|CASEl
գիր	գիրս	N	Nb	NUMBs|CASEl
գիր	գիրքʻ	N	Nb	NUMBp|CASEn
գիր	գրով	N	Nb	NUMBs|CASEi
գիրկքʻ	գիրկս	N	Nb	NUMBp|CASEl
գլխատեմ	գլխատեցʻի	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
գլխաւոր	գլխաւորքʻ	A	A-	NUMBp|CASEn
գլորումն	գլորումն	N	Nb	NUMBs|CASEa
գլուխ	գլխոյ	N	Nb	NUMBs|CASEb
գլուխ	գլխոյ	N	Nb	NUMBs|CASEg
գլուխ	գլուխ	N	Nb	NUMBs|CASEa
գլուխ	գլուխ	N	Nb	NUMBs|CASEn
գլուխ	գլուխս	N	Nb	NUMBp|CASEa
գնամ	Գնացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գնամ	գնա	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
գնամ	գնա՛	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
գնամ	գնա՛լ	V	V-	MOODn
գնամ	գնա՛յր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
գնամ	գնա՛ն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
գնամ	գնա՛ցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գնամ	գնալ	V	V-	MOODn
գնամ	գնայի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
գնամ	գնայցʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
գնամ	գնայքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
գնամ	գնան	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
գնամ	գնասցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
գնամ	գնացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գնամ	գնացʻեալ	V	V-	NUMBs|MOODp|CASEn
գնամ	գնացʻի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
գնամ	գնացʻի՛ն	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գնամ	գնացʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
գնամ	գնացʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
գնաւղ	գնաւղս	N	Nb	NUMBp|CASEa
գնեմ	գնեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
գնեմ	գնեսցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
գնեմ	գնեսցʻո՛ւքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICa
գնեմ	գնեցʻի	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
գոգ	գոգ	N	Nb	NUMBs|CASEa
գոգ	գոգ	N	Nb	NUMBs|CASEl
գոգ	գոգս	N	Nb	NUMBp|CASEa
գոհանամ	գոհանա՛մ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
գոհանամ	գոհանա՛յր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
գոհանամ	գոհանամ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
գոհանամ	գոհանայր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
գոհանամ	գոհացʻաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
գող	գող	N	Nb	NUMBs|CASEn
գողանամ	գողանար	V	V-	PERS2|NUMBs|TENSp|MOODm|VOICa
գոմ	գոյ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
գոմ	գոյր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
գոմ	գոն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
գոմ	գուցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
գոնէ	գոնէ	D	Df	INFLn
գոչʻեմ	գոչʻէ՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
գովեմ	գովեա՛ցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գովեմ	գովեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
գործ	գործ	N	Nb	NUMBs|CASEa
գործ	գործոցʻ	N	Nb	NUMBp|CASEd
գործ	գործս	N	Nb	NUMBp|CASEa
գործ	գործս	N	Nb	NUMBs|CASEa
գործեմ	գործեալ	V	V-	NUMBs|MOODp|CASEn
գործեմ	գործեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գործեմ	գործեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
գործեմ	գործել	V	V-	MOODn
գործեմ	գործելոցʻ	V	V-	MOODd|CASEn
գործեմ	գործեն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
գործեմ	գործես	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
գործեմ	գործեսցʻուքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICa
գործեմ	գործեցʻաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
գործեմ	գործեցʻաքʻ	V	V-	PERS1|NUMBp|TENSa|MOODi|VOICa
գործեմ	գործեցʻեր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
գործեմ	գործեցʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
գործեմ	գործէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
գործեմ	գործիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
գործի	գործիս	N	Nb	NUMBp|CASEa
գուշակեմ	գուշակեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գուցʻէ	գուցʻէ	D	Df	INFLn
գուցʻէ	գուցʻէ	G	G-	INFLn
գտանեմ	գտա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
գտանեմ	գտան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
գտանեմ	գտանե՛մ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
գտանեմ	գտանեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
գտանեմ	գտանեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
գտանեմ	գտանէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
գտանեմ	գտանիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
գտանեմ	գտանիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
գտանեմ	գտանիցʻէ՛քʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
գտանեմ	գտանիցʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
գտանեմ	գտաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
գտանեմ	գտաքʻ	V	V-	PERS1|NUMBp|TENSa|MOODi|VOICa
գտանեմ	գտեր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
գտանեմ	գտի	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
գտանեմ	գտի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
գտանեմ	գտին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
գտանեմ	գտջիքʻ	V	V-	PERS2|NUMBp|TENSa|MOODs|VOICa
գտանեմ	գտցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
գտանեմ	գտցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
գտանեմ	եգիտ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գրաստ	գրաստու	N	Nb	NUMBs|CASEg
գրգռ̄եմ	գրգռ̄ել	V	V-	MOODn
գրեմ	գրե՛լ	V	V-	MOODn
գրեմ	գրեա	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
գրեմ	գրեա՛լ	V	V-	NUMBs|MOODp|CASEn
գրեմ	գրեալ	V	V-	NUMBs|MOODp|CASEn
գրեմ	գրեալքʻ	V	V-	NUMBp|MOODp|CASEn
գրեմ	գրեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
գրեմ	գրելոցʻ	V	V-	NUMBp|MOODp|CASEd
գրեմ	գրելոցʻ	V	V-	NUMBp|MOODp|CASEg
գրիւ	գրուացʻ	N	Nb	NUMBp|CASEg
դ	դ	D	Df	INFLn
դա	դ_ով_աւ	P	Pd	NUMBs|CASEi
դա	դա	P	Pd	NUMBs|CASEa
դա	դա	P	Pd	NUMBs|CASEn
դա	դա՛	P	Pd	NUMBs|CASEa
դա	դա՛	P	Pd	NUMBs|CASEn
դա	դմա	P	Pd	NUMBs|CASEd
դա	դմանէ	P	Pd	NUMBs|CASEb
դա	դոսա	P	Pd	NUMBp|CASEa
դա	դորա	P	Pd	NUMBs|CASEg
դա	դոցʻա	P	Pd	NUMBp|CASEd
դա	դոցʻանէ	P	Pd	NUMBp|CASEb
դա	դոքʻա	P	Pd	NUMBp|CASEn
դագաղքʻ	դագաղս	N	Nb	NUMBp|CASEa
դադար	դադարքʻ	N	Nb	NUMBp|CASEn
դադարեմ	դադարեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
դալար	դալար	A	A-	NUMBs|CASEa
դահեկան	դահեկան	N	Nb	NUMBs|CASEa
դահեկան	դարհեկան	N	Nb	NUMBs|CASEa
դահեկան	դարհեկանս	N	Nb	NUMBp|CASEa
դահիճ	դահիճ	N	Nb	NUMBs|CASEn
դահիճ	դահճի	N	Nb	NUMBs|CASEd
դաղմատերէն	դաղմատարէն	D	Df	INFLn
դանկ	դանգացʻ	N	Nb	NUMBp|CASEg
դառ̄նամ	Դարձան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
դառ̄նամ	Դարձաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
դառ̄նամ	Դարձեալ	V	V-	NUMBs|MOODp|CASEn
դառ̄նամ	դա՛րձ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
դառ̄նամ	դառ̄նալ	V	V-	MOODn
դառ̄նամ	դառ̄նային	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
դառ̄նամ	դառ̄նայցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
դառ̄նամ	դարձա՛յցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICp
դառ̄նամ	դարձա՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
դառ̄նամ	դարձա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
դառ̄նամ	դարձան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
դառ̄նամ	դարձաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
դառ̄նամ	դարձեալ	V	V-	NUMBs|MOODp|CASEn
դառ̄նամ	դարձցʻի	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
դառ̄նամ	դարձցʻիս	V	V-	PERS2|NUMBs|TENSa|MOODs|VOICp
դառ̄նապէս	դառ̄նապէս	D	Df	INFLn
դաս	դասս.դասս	N	Nb	NUMBp|CASEa
դասակարգ	դասակարգէ	N	Nb	NUMBs|CASEb
դատ	դա՛տ	N	Nb	NUMBs|CASEa
դատ	դատ	N	Nb	NUMBs|CASEa
դատապարտեմ	դատապարտեսցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
դատապարտեմ	դատապարտեսցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
դատաստան	դատաստան	N	Nb	NUMBs|CASEa
դատաստան	դատաստանի	N	Nb	NUMBs|CASEl
դատաստան	դատաստանս	N	Nb	NUMBp|CASEa
դատաւոր	Դատաւոր	N	Nb	NUMBs|CASEn
դատաւոր	դատաւոր	N	Nb	NUMBs|CASEa
դատաւոր	դատաւոր	N	Nb	NUMBs|CASEn
դատաւոր	դատաւորացʻ	N	Nb	NUMBp|CASEg
դատաւոր	դատաւորի	N	Nb	NUMBs|CASEg
դատաւոր	դատաւորքʻ	N	Nb	NUMBp|CASEn
դատաւորութʻիւն	դատաւորութʻեան	N	Nb	NUMBs|CASEl
դատիմ	դատե՛լ	V	V-	MOODn
դատիմ	դատեցʻայ	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICp
դատիմ	դատեցʻայցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICp
դատիմ	դատեցʻար	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICp
դատիմ	դատիցʻիքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICp
դատիմ	դատիքʻ	V	V-	PERS2|NUMBp|TENSp|MOODm|VOICa
դարձուցʻանեմ	դարձուսցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
դարձուցʻանեմ	դարձուցʻանել	V	V-	MOODn
դարման	դարմա՛ն	N	Nb	NUMBs|CASEa
դարմանեմ	դարմանեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
դաւաճան	դաւաճանս	N	Nb	NUMBp|CASEa
դեւ	դե՛ւ	N	Nb	NUMBs|CASEn
դեւ	դեւ	N	Nb	NUMBs|CASEa
դեւ	դեւ	N	Nb	NUMBs|CASEn
դեւ	դեւս	N	Nb	NUMBp|CASEa
դեւ	դեւքʻ	N	Nb	NUMBp|CASEn
դեւ	դիւացʻ	N	Nb	NUMBp|CASEg
դեւ	դիւէ	N	Nb	NUMBs|CASEb
դեւ	դիւի	N	Nb	NUMBs|CASEg
դէմ	դէմ	N	Nb	NUMBs|CASEa
դէպ	Դէպ	N	Nb	NUMBs|CASEn
դժոխքʻ	դժո՛խս	N	Nb	NUMBp|CASEa
դժոխքʻ	դժո՛խս	N	Nb	NUMBp|CASEl
դժուար	դժուարաւ	A	A-	NUMBs|CASEi
դժուարակիր	դժուարակիրս	A	A-	NUMBp|CASEa
դժուարին	դժուարինքʻ	A	A-	NUMBp|CASEn
դիեցʻուցʻանեմ	դիեցʻուցʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
դիզանեմ	դիզանել	V	V-	MOODn
դիմեմ	դիմեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
դիւահար	դիւահար	A	A-	NUMBs|CASEn
դիւրագոյն	դիւրագոյն	A	A-	NUMBs|CASEn
դիւրին	Դիւրի՛ն	A	A-	NUMBs|CASEn
դիւրին	դիւրինս	A	A-	NUMBp|CASEa
դնեմ	դի՛քʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
դնեմ	դիցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
դնեմ	դիքʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
դնեմ	դնե՛լ	V	V-	MOODn
դնեմ	դնել	V	V-	MOODn
դնեմ	դնէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
դնեմ	դնէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
դնեմ	դնիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
դնեմ	եդ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
դնեմ	եդաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
դնեմ	եդեա՛լ	V	V-	NUMBs|MOODp|CASEa
դնեմ	եդեալ	V	V-	NUMBs|MOODp|CASEa
դնեմ	եդեալ	V	V-	NUMBs|MOODp|CASEn
դնեմ	եդի	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
դնեմ	եդին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
դնեմ	եդիր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
դնեմ	եդիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
դշխոյ	Դժխոյ	N	Nb	NUMBs|CASEn
դողամ	դողալով	V	V-	MOODd|CASEi
դոյն	դմի՛ն	A	A-	NUMBs|CASEd
դու	դո՛ւ	P	Pp	PERS2|NUMBs|CASEn
դու	դու	P	Pp	PERS2|NUMBs|CASEn
դու	դու	P	Pp	PERS2|NUMBs|CASEv
դու	քʻե՛զ	P	Pp	PERS2|NUMBs|CASEd
դու	քʻեզ	P	Pp	PERS2|NUMBs|CASEa
դու	քʻեզ	P	Pp	PERS2|NUMBs|CASEd
դու	քʻեզ	P	Pp	PERS2|NUMBs|CASEl
դու	քʻեւ	P	Pp	PERS2|NUMBs|CASEi
դու	քʻէ՛ն	P	Pp	PERS2|NUMBs|CASEb
դու	քʻէն	P	Pp	PERS2|NUMBs|CASEb
դու	քʻո	P	Pp	PERS2|NUMBs|CASEg
դու	քʻո՛	P	Pp	PERS2|NUMBs|CASEg
դուռ̄ն	դուռ̄ն	N	Nb	NUMBs|CASEa
դուռ̄ն	դրան	N	Nb	NUMBs|CASEl
դուստր	դուստր	N	Nb	NUMBs|CASEn
դուստր	դուստր	N	Nb	NUMBs|CASEv
դուստր	դստերացʻ	N	Nb	NUMBp|CASEb
դուստր	դստերէ	N	Nb	NUMBs|CASEb
դուստր	դստերքʻ	N	Nb	NUMBp|CASEv
դուրքʻ	դուրքʻ	N	Nb	NUMBs|CASEn
դուքʻ	դո՛ւքʻ	P	Pp	PERS2|NUMBp|CASEn
դուքʻ	դուքʻ	P	Pp	PERS2|NUMBp|CASEn
դուքʻ	դուքʻ	P	Pp	PERS2|NUMBp|CASEv
դուքʻ	ձե՛զ	P	Pp	PERS2|NUMBp|CASEa
դուքʻ	ձե՛զ	P	Pp	PERS2|NUMBp|CASEd
դուքʻ	ձե՛զ	P	Pp	PERS2|NUMBp|CASEl
դուքʻ	ձե՛ր	P	Pp	PERS2|NUMBp|CASEg
դուքʻ	ձեզ	P	Pp	PERS2|NUMBp|CASEa
դուքʻ	ձեզ	P	Pp	PERS2|NUMBp|CASEd
դուքʻ	ձեզ	P	Pp	PERS2|NUMBp|CASEl
դուքʻ	ձեր	P	Pp	PERS2|NUMBp|CASEg
դուքʻ	ձէնջ	P	Pp	PERS2|NUMBp|CASEb
դպիր	դպիրս	N	Nb	NUMBp|CASEl
դպիր	դպիրքʻ	N	Nb	NUMBp|CASEn
դպիր	դպրացʻ	N	Nb	NUMBp|CASEb
դպիր	դպրացʻ	N	Nb	NUMBp|CASEd
դռ̄նպան	դռ̄նա_պա_նի	N	Nb	NUMBs|CASEd
դրախտ	դրախտի	N	Nb	NUMBs|CASEl
դրամ	դրամ	N	Nb	NUMBs|CASEa
դրամ	դրամքʻ	N	Nb	NUMBp|CASEn
դրացʻի	դրացʻիս	A	A-	NUMBp|CASEa
դրացʻի	դրացʻիս	N	Nb	NUMBp|CASEa
եբրայեցʻերէն	եբրաեցʻերէն	D	Df	INFLn
եբրայեցʻերէն	եբրայեցʻերէն	D	Df	INFLn
եզն	եզանցʻ	N	Nb	NUMBp|CASEg
եզն	եզն	N	Nb	NUMBs|CASEa
եզն	եզն	N	Nb	NUMBs|CASEn
եթʻե	եթʻե	D	Df	INFLn
եթʻէ	Եթʻե	G	G-	INFLn
եթʻէ	եթʻե	C	C-	INFLn
եթʻէ	եթʻե	G	G-	INFLn
եթʻէ	թʻե	G	G-	INFLn
ելանեմ	Ե՛լ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ելանեմ	Ել	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ելանեմ	Ելանեի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
ելանեմ	ե՛լ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
ելանեմ	ե՛լ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ելանեմ	ել	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
ելանեմ	ել	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ելանեմ	ելանե՛լ	V	V-	MOODn
ելանեմ	ելանեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
ելանեմ	ելանել	V	V-	MOODn
ելանեմ	ելանելո՛յ	V	V-	MOODd|CASEg
ելանեմ	ելանեմքʻ	V	V-	PERS1|NUMBp|TENSp|MOODi|VOICa
ելանեմ	ելանեն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
ելանեմ	ելանէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
ելանեմ	ելանիցʻես	V	V-	PERS2|NUMBs|TENSp|MOODs|VOICa
ելանեմ	ելանիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
ելանեմ	ելանիցʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
ելանեմ	ելեալ	V	V-	NUMBs|MOODp|CASEn
ելանեմ	ելեալս	V	V-	NUMBp|MOODp|CASEa
ելանեմ	ելէքʻ	V	V-	PERS2|NUMBp|TENSa|MOODi|VOICa
ելանեմ	ելի	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
ելանեմ	ելին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
ելքʻ	ելիցʻ	N	Nb	NUMBp|CASEb
եղբայր	եղբայր	N	Nb	NUMBs|CASEa
եղբայր	եղբայր	N	Nb	NUMBs|CASEn
եղբայր	եղբայր	N	Nb	NUMBs|CASEv
եղբայր	եղբարս	N	Nb	NUMBp|CASEa
եղբայր	եղբարցʻ	N	Nb	NUMBp|CASEb
եղբայր	եղբարքʻ	N	Nb	NUMBp|CASEn
եղբայր	եղբաւր	N	Nb	NUMBs|CASEd
եղբայր	եղբաւր	N	Nb	NUMBs|CASEg
եղեգն	եղեգն	N	Nb	NUMBs|CASEa
եղիա	Էղիա	N	Ne	NUMBs|CASEn
եղիա	Էղիա՛	N	Ne	NUMBs|CASEa
եղիա	Էղիայի	N	Ne	NUMBs|CASEg
եղիա	Էղիայի՛	N	Ne	NUMBs|CASEd
եղջեւր	եղջեւր	N	Nb	NUMBs|CASEa
եղջեւր	եղջիւրէ	N	Nb	NUMBs|CASEb
եմ	Էր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
եմ	ե՛մ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
եմ	եի	V	V-	PERS1|NUMBs|TENSi|MOODi|VOICa
եմ	եի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
եմ	եին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
եմ	եիր	V	V-	PERS2|NUMBs|TENSi|MOODi|VOICa
եմ	եմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
եմ	եմքʻ	V	V-	PERS1|NUMBp|TENSp|MOODi|VOICa
եմ	են	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
եմ	ես	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
եմ	է	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
եմ	է	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
եմ	է̈	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
եմ	է՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
եմ	է՛ր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
եմ	էր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
եմ	էքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
եմ	իցʻեմ	V	V-	PERS1|NUMBs|TENSp|MOODs|VOICa
եմ	իցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
եմ	իցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
եմ	իցʻես	V	V-	PERS2|NUMBs|TENSp|MOODs|VOICa
եմ	իցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
եմ	իցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
եմ	իցʻէ՛	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
