lemma;form;armLemma;armForm;pos;pos_coarse;feats
blowr;blowrkʻ;բլուր;բլուրք;N;Nb;NUMBp|CASEn
blowr;blrocʻ;բլուր;բլրոց;N;Nb;NUMBp|CASEd
bnakem;bnakeal;բնակեմ;բնակեալ;V;V-;NUMBs|MOODp|CASEn
bnakem;bnakéacʻ;բնակեմ;բնակե՛աց;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
bnakem;bnakḗ;բնակեմ;բնակէ՛;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
bnaw;bnaw;բնաւ;բնաւ;D;Df;INFLn
bnion;bnion;բնիոն;բնիոն;N;Nb;NUMBs|CASEa
borbokʻem;borbokʻēr;բորբոքեմ;բորբոքէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
borot;borot;բորոտ;բորոտ;A;A-;NUMBs|CASEn
borot;borotkʻ;բորոտ;բորոտք;A;A-;NUMBp|CASEn
borotowtʻiwn;borotowtʻeamb;բորոտութիւն;բորոտութեամբ;N;Nb;NUMBs|CASEi
borotowtʻiwn;borotowtʻiwn;բորոտութիւն;բորոտութիւն;N;Nb;NUMBs|CASEn
bowr̄n;bowr̄n;բուռն;բուռն;N;Nb;NUMBs|CASEa
bowsanim;bowsanel;բուսանիմ;բուսանել;V;V-;MOODn
bowsanim;bowseal;բուսանիմ;բուսեալ;V;V-;NUMBs|MOODp|CASEn
brem;brecʻicʻ;բրեմ;բրեցից;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
br̄nabarem;br̄nabarḗ;բռնաբարեմ;բռնաբարէ՛;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
br̄nadatem;br̄nadatecʻin;բռնադատեմ;բռնադատեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
błxem;błxē;բղխեմ;բղխէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
błxowmn;błxowmn;բղխումն;բղխումն;N;Nb;NUMBs|CASEn
bžišk;bžišk;բժիշկ;բժիշկ;N;Nb;NUMBs|CASEv
bžišk;bžiškkʻ;բժիշկ;բժիշկք;N;Nb;NUMBp|CASEn
bžškem;bžškea;բժշկեմ;բժշկեա;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
bžškem;bžškeacʻ;բժշկեմ;բժշկեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
bžškem;bžškeal;բժշկեմ;բժշկեալ;V;V-;NUMBs|MOODp|CASEn
bžškem;bžškecʻarowkʻ;բժշկեմ;բժշկեցարուք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICp
bžškem;bžškecʻaw;բժշկեմ;բժշկեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
bžškem;bžškein;բժշկեմ;բժշկեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
bžškem;bžškel;բժշկեմ;բժշկել;V;V-;MOODn
bžškem;bžškescʻí;բժշկեմ;բժշկեսցի՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
bžškem;bžškesǰíkʻ;բժշկեմ;բժշկեսջի՛ք;V;V-;PERS2|NUMBp|TENSa|MOODs|VOICa
bžškem;bžškeácʻ;բժշկեմ;բժշկեա՛ց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
bžškem;bžškeál;բժշկեմ;բժշկեա՛լ;V;V-;NUMBs|MOODp|CASEa
bžškem;bžškeín;բժշկեմ;բժշկեի՛ն;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICp
bžškem;bžškicʻē;բժշկեմ;բժշկիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
bžškem;bžškél;բժշկեմ;բժշկե՛լ;V;V-;MOODn
bžškem;bžškēr;բժշկեմ;բժշկէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
bžškem;bžškḗr;բժշկեմ;բժշկէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
bžškowtʻiwn;bžškowtʻean;բժշկութիւն;բժշկութեան;N;Nb;NUMBs|CASEg
bžškowtʻiwn;bžškowtʻiwns;բժշկութիւն;բժշկութիւնս;N;Nb;NUMBp|CASEa
cackem;cackecʻaw;ծածկեմ;ծածկեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
cackem;cackecʻer;ծածկեմ;ծածկեցեր;V;V-;PERS2|NUMBs|TENSa|MOODi|VOICa
cackem;cackecʻáw;ծածկեմ;ծածկեցա՛ւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
cackem;cackecʻḗkʻ;ծածկեմ;ծածկեցէ՛ք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
cackem;cackein;ծածկեմ;ծածկեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
cackem;cackeál;ծածկեմ;ծածկեա՛լ;V;V-;NUMBs|MOODp|CASEn
cacowk;cacowk;ծածուկ;ծածուկ;A;A-;NUMBs|CASEn
cag;cag;ծագ;ծագ;N;Nb;NUMBs|CASEa
cag;cagacʻ;ծագ;ծագաց;N;Nb;NUMBp|CASEb
cagem;cageal;ծագեմ;ծագեալ;V;V-;NUMBs|MOODp|CASEa
cagem;cagecʻín;ծագեմ;ծագեցի՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
cagem;cagicʻē;ծագեմ;ծագիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
cak;cak;ծակ;ծակ;N;Nb;NUMBs|CASEa
canawtʻ;canawtʻkʻ;ծանաւթ;ծանաւթք;A;A-;NUMBp|CASEn
canawtʻ;canawtʻs;ծանաւթ;ծանաւթս;A;A-;NUMBp|CASEa
canr;canr;ծանր;ծանր;A;A-;NUMBs|CASEa
canranam;canracʻealkʻ;ծանրանամ;ծանրացեալք;V;V-;NUMBp|MOODp|CASEn
canranam;canranaycʻen;ծանրանամ;ծանրանայցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
car̄;car̄;ծառ;ծառ;N;Nb;NUMBs|CASEa
car̄;car̄;ծառ;ծառ;N;Nb;NUMBs|CASEn
car̄;car̄ocʻ;ծառ;ծառոց;N;Nb;NUMBp|CASEg
car̄ay;ar̄ays;ծառայ;առայս;N;Nb;NUMBp|CASEa
car̄ay;car̄ay;ծառայ;ծառայ;N;Nb;NUMBp|CASEa
car̄ay;car̄ay;ծառայ;ծառայ;N;Nb;NUMBs|CASEa
car̄ay;car̄ay;ծառայ;ծառայ;N;Nb;NUMBs|CASEn
car̄ay;car̄ay;ծառայ;ծառայ;N;Nb;NUMBs|CASEv
car̄ay;car̄ayi;ծառայ;ծառայի;N;Nb;NUMBs|CASEd
car̄ay;car̄ayi;ծառայ;ծառայի;N;Nb;NUMBs|CASEg
car̄ay;car̄ayicʻ;ծառայ;ծառայից;N;Nb;NUMBp|CASEb
car̄ay;car̄ayicʻ;ծառայ;ծառայից;N;Nb;NUMBp|CASEd
car̄ay;car̄ayicʻ;ծառայ;ծառայից;N;Nb;NUMBp|CASEg
car̄ay;car̄aykʻ;ծառայ;ծառայք;N;Nb;NUMBp|CASEn
car̄ay;car̄ays;ծառայ;ծառայս;N;Nb;NUMBp|CASEa
car̄ayem;car̄ayel;ծառայեմ;ծառայել;V;V-;MOODn
car̄ayem;car̄ayem;ծառայեմ;ծառայեմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
cax;caxs;ծախ;ծախս;N;Nb;NUMBp|CASEa
caxem;caxescʻes;ծախեմ;ծախեսցես;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICa
całr;cáłr;ծաղր;ծա՛ղր;N;Nb;NUMBs|CASEa
ccowmb;ccowmb;ծծումբ;ծծումբ;N;Nb;NUMBs|CASEn
cer;cerocʻ;ծեր;ծերոց;A;A-;NUMBp|CASEb
cer;cerovkʻ;ծեր;ծերովք;A;A-;NUMBp|CASEi
cer;cers;ծեր;ծերս;A;A-;NUMBp|CASEa
cerakoyt;cerakoyt;ծերակոյտ;ծերակոյտ;N;Nb;NUMBs|CASEn
ceranam;cer;ծերանամ;ծեր;V;V-;NUMBs|MOODp|CASEn
cerowtʻiwn;cerowtʻean;ծերութիւն;ծերութեան;N;Nb;NUMBs|CASEl
cicałim;cicałescʻin;ծիծաղիմ;ծիծաղեսցին;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICp
cicałim;cicałikʻ;ծիծաղիմ;ծիծաղիք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICp
cirani;ciranis;ծիրանի;ծիրանիս;A;A-;NUMBp|CASEa
cnanim;cnan;ծնանիմ;ծնան;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
cnanim;cnanelocʻ;ծնանիմ;ծնանելոց;V;V-;MOODd|CASEn
cnanim;cnaneloy;ծնանիմ;ծնանելոյ;V;V-;MOODd|CASEg
cnanim;cnaw;ծնանիմ;ծնաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
cnanim;cncʻes;ծնանիմ;ծնցես;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICa
cnanim;cncʻi;ծնանիմ;ծնցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
cnanim;cnáw;ծնանիմ;ծնա՛ւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
cnawt;cnawt;ծնաւտ;ծնաւտ;N;Nb;NUMBs|CASEa
cnawłkʻ;cnawłacʻ;ծնաւղք;ծնաւղաց;N;Nb;NUMBp|CASEb
cnawłkʻ;cnawłkʻ;ծնաւղք;ծնաւղք;N;Nb;NUMBp|CASEn
cnawłkʻ;cnawłs;ծնաւղք;ծնաւղս;N;Nb;NUMBp|CASEa
cnownd;cnndean;ծնունդ;ծննդեան;N;Nb;NUMBs|CASEl
cnownd;cnowndkʻ;ծնունդ;ծնունդք;N;Nb;NUMBp|CASEv
cnownd;cnownds;ծնունդ;ծնունդս;N;Nb;NUMBp|CASEl
cov;cov;ծով;ծով;N;Nb;NUMBs|CASEa
cov;covow;ծով;ծովու;N;Nb;NUMBs|CASEg
cov;covow;ծով;ծովու;N;Nb;NUMBs|CASEl
covak;covak;ծովակ;ծովակ;N;Nb;NUMBs|CASEa
covak;covaki;ծովակ;ծովակի;N;Nb;NUMBs|CASEg
covak;covaki;ծովակ;ծովակի;N;Nb;NUMBs|CASEl
covezr;covezerē;ծովեզր;ծովեզերէ;N;Nb;NUMBs|CASEb
cownr;cowngs;ծունր;ծունգս;N;Nb;NUMBp|CASEa
cownr;cownr;ծունր;ծունր;N;Nb;NUMBs|CASEa
crarem;crareal;ծրարեմ;ծրարեալ;V;V-;NUMBs|MOODp|CASEa
cʻ;cʻ;ց;ց;R;R-;INFLn
cʻamakʻ;cʻamakʻ;ցամաք;ցամաք;N;Nb;NUMBs|CASEa
cʻamakʻ;cʻamakʻē;ցամաք;ցամաքէ;N;Nb;NUMBs|CASEb
cʻank#2;cʻang;ցանկ#2;ցանգ;D;Df;INFLn
cʻank;cʻanks;ցանկ;ցանկս;N;Nb;NUMBs|CASEa
cʻankam;cʻankalov;ցանկամ;ցանկալով;V;V-;MOODd|CASEi
cʻankam;cʻankayr;ցանկամ;ցանկայր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
cʻankam;cʻankáyr;ցանկամ;ցանկա՛յր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
cʻankanam;cʻankacʻáy;ցանկանամ;ցանկացա՛յ;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICp
cʻankanam;cʻankanaloy;ցանկանամ;ցանկանալոյ;V;V-;MOODd|CASEg
cʻankowtʻiwn;cʻankowtʻiwn;ցանկութիւն;ցանկութիւն;N;Nb;NUMBs|CASEa
cʻasowcʻanem;cʻasowcʻeal;ցասուցանեմ;ցասուցեալ;V;V-;NUMBs|MOODp|CASEn
cʻaw;cʻaws;ցաւ;ցաւս;N;Nb;NUMBs|CASEl
cʻayg;cʻayg;ցայգ;ցայգ;N;Nb;NUMBs|CASEa
cʻecʻ;cʻecʻ;ցեց;ցեց;N;Nb;NUMBs|CASEn
cʻerek;cʻerek;ցերեկ;ցերեկ;N;Nb;NUMBs|CASEa
cʻiw;cʻowocʻ;ցիւ;ցուոց;N;Nb;NUMBp|CASEb
cʻncam;cʻncacʻaw;ցնծամ;ցնծացաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
cʻncam;cʻncalov;ցնծամ;ցնծալով;V;V-;MOODd|CASEi
cʻncam;cʻncasǰikʻ;ցնծամ;ցնծասջիք;V;V-;PERS2|NUMBp|TENSa|MOODs|VOICa
cʻncowtʻiwn;cʻncowtʻiwn;ցնծութիւն;ցնծութիւն;N;Nb;NUMBs|CASEn
cʻorean;cʻorean;ցորեան;ցորեան;N;Nb;NUMBs|CASEa
cʻorean;cʻorenoy;ցորեան;ցորենոյ;N;Nb;NUMBs|CASEg
cʻowcʻanem;cʻowcʻanicʻen;ցուցանեմ;ցուցանիցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
cʻowcʻanem;cʻowcʻcʻē;ցուցանեմ;ցուցցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
cʻowcʻanem;cʻowcʻícʻ;ցուցանեմ;ցուցի՛ց;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
cʻowcʻanem;cʻowcʻín;ցուցանեմ;ցուցի՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
cʻowcʻanem;cʻowcʻḗkʻ;ցուցանեմ;ցուցէ՛ք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
cʻowcʻanem;cʻoycʻ;ցուցանեմ;ցոյց;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
cʻowcʻanem;cʻoycʻ;ցուցանեմ;ցոյց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
cʻowcʻanem;ecʻoycʻ;ցուցանեմ;եցոյց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
cʻowcʻanem;ecʻóycʻ;ցուցանեմ;եցո՛յց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
cʻrowem;cʻroweacʻ;ցրուեմ;ցրուեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
cʻrowem;cʻroweácʻ;ցրուեմ;ցրուեա՛ց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
cʻrowem;cʻrowḗ;ցրուեմ;ցրուէ՛;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
d;d;դ;դ;D;Df;INFLn
da;d_ov_aw;դա;դ_ով_աւ;P;Pd;NUMBs|CASEi
da;da;դա;դա;P;Pd;NUMBs|CASEa
da;da;դա;դա;P;Pd;NUMBs|CASEn
da;dma;դա;դմա;P;Pd;NUMBs|CASEd
da;dmanē;դա;դմանէ;P;Pd;NUMBs|CASEb
da;docʻa;դա;դոցա;P;Pd;NUMBp|CASEd
da;docʻanē;դա;դոցանէ;P;Pd;NUMBp|CASEb
da;dokʻa;դա;դոքա;P;Pd;NUMBp|CASEn
da;dora;դա;դորա;P;Pd;NUMBs|CASEg
da;dosa;դա;դոսա;P;Pd;NUMBp|CASEa
da;dá;դա;դա՛;P;Pd;NUMBs|CASEa
da;dá;դա;դա՛;P;Pd;NUMBs|CASEn
dadar;dadarkʻ;դադար;դադարք;N;Nb;NUMBp|CASEn
dadarem;dadareacʻ;դադարեմ;դադարեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
dagałkʻ;dagałs;դագաղք;դագաղս;N;Nb;NUMBp|CASEa
dahekan;dahekan;դահեկան;դահեկան;N;Nb;NUMBs|CASEa
dahekan;darhekan;դահեկան;դարհեկան;N;Nb;NUMBs|CASEa
dahekan;darhekans;դահեկան;դարհեկանս;N;Nb;NUMBp|CASEa
dahič;dahič;դահիճ;դահիճ;N;Nb;NUMBs|CASEn
dahič;dahči;դահիճ;դահճի;N;Nb;NUMBs|CASEd
dalar;dalar;դալար;դալար;A;A-;NUMBs|CASEa
dank;dangacʻ;դանկ;դանգաց;N;Nb;NUMBp|CASEg
darjowcʻanem;darjowcʻanel;դարձուցանեմ;դարձուցանել;V;V-;MOODn
darjowcʻanem;darjowscʻḗ;դարձուցանեմ;դարձուսցէ՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
darman;darmán;դարման;դարմա՛ն;N;Nb;NUMBs|CASEa
darmanem;darmaneacʻ;դարմանեմ;դարմանեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
dar̄nam;Darjan;դառնամ;Դարձան;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
dar̄nam;Darjaw;դառնամ;Դարձաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
dar̄nam;Darjeal;դառնամ;Դարձեալ;V;V-;NUMBs|MOODp|CASEn
dar̄nam;darjan;դառնամ;դարձան;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
dar̄nam;darjaw;դառնամ;դարձաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
dar̄nam;darjcʻi;դառնամ;դարձցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
dar̄nam;darjcʻis;դառնամ;դարձցիս;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICp
dar̄nam;darjeal;դառնամ;դարձեալ;V;V-;NUMBs|MOODp|CASEn
dar̄nam;darján;դառնամ;դարձա՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
dar̄nam;darjáw;դառնամ;դարձա՛ւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
dar̄nam;darjáycʻ;դառնամ;դարձա՛յց;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICp
dar̄nam;dar̄nal;դառնամ;դառնալ;V;V-;MOODn
dar̄nam;dar̄naycʻē;դառնամ;դառնայցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
dar̄nam;dar̄nayin;դառնամ;դառնային;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
dar̄nam;dárj;դառնամ;դա՛րձ;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
dar̄napēs;dar̄napēs;դառնապէս;դառնապէս;D;Df;INFLn
das;dass.dass;դաս;դասս.դասս;N;Nb;NUMBp|CASEa
dasakarg;dasakargē;դասակարգ;դասակարգէ;N;Nb;NUMBs|CASEb
dat;dat;դատ;դատ;N;Nb;NUMBs|CASEa
dat;dát;դատ;դա՛տ;N;Nb;NUMBs|CASEa
datapartem;datapartescʻen;դատապարտեմ;դատապարտեսցեն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
datapartem;datapartescʻē;դատապարտեմ;դատապարտեսցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
datastan;datastan;դատաստան;դատաստան;N;Nb;NUMBs|CASEa
datastan;datastani;դատաստան;դատաստանի;N;Nb;NUMBs|CASEl
datastan;datastans;դատաստան;դատաստանս;N;Nb;NUMBp|CASEa
datawor;Datawor;դատաւոր;Դատաւոր;N;Nb;NUMBs|CASEn
datawor;datawor;դատաւոր;դատաւոր;N;Nb;NUMBs|CASEa
datawor;datawor;դատաւոր;դատաւոր;N;Nb;NUMBs|CASEn
datawor;dataworacʻ;դատաւոր;դատաւորաց;N;Nb;NUMBp|CASEg
datawor;datawori;դատաւոր;դատաւորի;N;Nb;NUMBs|CASEg
datawor;dataworkʻ;դատաւոր;դատաւորք;N;Nb;NUMBp|CASEn
dataworowtʻiwn;dataworowtʻean;դատաւորութիւն;դատաւորութեան;N;Nb;NUMBs|CASEl
datim;datecʻar;դատիմ;դատեցար;V;V-;PERS2|NUMBs|TENSa|MOODi|VOICp
datim;datecʻay;դատիմ;դատեցայ;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICp
datim;datecʻaycʻ;դատիմ;դատեցայց;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICp
datim;daticʻikʻ;դատիմ;դատիցիք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICp
datim;datikʻ;դատիմ;դատիք;V;V-;PERS2|NUMBp|TENSp|MOODm|VOICa
datim;datél;դատիմ;դատե՛լ;V;V-;MOODn
dawačan;dawačans;դաւաճան;դաւաճանս;N;Nb;NUMBp|CASEa
dałmaterēn;dałmatarēn;դաղմատերէն;դաղմատարէն;D;Df;INFLn
dew;dew;դեւ;դեւ;N;Nb;NUMBs|CASEa
dew;dew;դեւ;դեւ;N;Nb;NUMBs|CASEn
dew;dewkʻ;դեւ;դեւք;N;Nb;NUMBp|CASEn
dew;dews;դեւ;դեւս;N;Nb;NUMBp|CASEa
dew;diwacʻ;դեւ;դիւաց;N;Nb;NUMBp|CASEg
dew;diwi;դեւ;դիւի;N;Nb;NUMBs|CASEg
dew;diwē;դեւ;դիւէ;N;Nb;NUMBs|CASEb
dew;déw;դեւ;դե՛ւ;N;Nb;NUMBs|CASEn
diecʻowcʻanem;diecʻowcʻin;դիեցուցանեմ;դիեցուցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
dimem;dimeacʻ;դիմեմ;դիմեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
diwahar;diwahar;դիւահար;դիւահար;A;A-;NUMBs|CASEn
diwragoyn;diwragoyn;դիւրագոյն;դիւրագոյն;A;A-;NUMBs|CASEn
diwrin;Diwrín;դիւրին;Դիւրի՛ն;A;A-;NUMBs|CASEn
diwrin;diwrins;դիւրին;դիւրինս;A;A-;NUMBp|CASEa
dizanem;dizanel;դիզանեմ;դիզանել;V;V-;MOODn
dnem;dicʻē;դնեմ;դիցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
dnem;dikʻ;դնեմ;դիք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
dnem;dnel;դնեմ;դնել;V;V-;MOODn
dnem;dnicʻen;դնեմ;դնիցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
dnem;dnél;դնեմ;դնե՛լ;V;V-;MOODn
dnem;dnē;դնեմ;դնէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
dnem;dnēr;դնեմ;դնէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
dnem;díkʻ;դնեմ;դի՛ք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
dnem;ed;դնեմ;եդ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
dnem;edaw;դնեմ;եդաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
dnem;edeal;դնեմ;եդեալ;V;V-;NUMBs|MOODp|CASEa
dnem;edeal;դնեմ;եդեալ;V;V-;NUMBs|MOODp|CASEn
dnem;edeál;դնեմ;եդեա՛լ;V;V-;NUMBs|MOODp|CASEa
dnem;edi;դնեմ;եդի;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICa
dnem;edicʻ;դնեմ;եդից;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
dnem;edin;դնեմ;եդին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
dnem;edir;դնեմ;եդիր;V;V-;PERS2|NUMBs|TENSa|MOODi|VOICa
dow;dow;դու;դու;P;Pp;PERS2|NUMBs|CASEn
dow;dow;դու;դու;P;Pp;PERS2|NUMBs|CASEv
dow;dów;դու;դո՛ւ;P;Pp;PERS2|NUMBs|CASEn
dow;kʻew;դու;քեւ;P;Pp;PERS2|NUMBs|CASEi
dow;kʻez;դու;քեզ;P;Pp;PERS2|NUMBs|CASEa
dow;kʻez;դու;քեզ;P;Pp;PERS2|NUMBs|CASEd
dow;kʻez;դու;քեզ;P;Pp;PERS2|NUMBs|CASEl
dow;kʻo;դու;քո;P;Pp;PERS2|NUMBs|CASEg
dow;kʻéz;դու;քե՛զ;P;Pp;PERS2|NUMBs|CASEd
dow;kʻó;դու;քո՛;P;Pp;PERS2|NUMBs|CASEg
dow;kʻēn;դու;քէն;P;Pp;PERS2|NUMBs|CASEb
dow;kʻḗn;դու;քէ՛ն;P;Pp;PERS2|NUMBs|CASEb
dowkʻ;dowkʻ;դուք;դուք;P;Pp;PERS2|NUMBp|CASEn
dowkʻ;dowkʻ;դուք;դուք;P;Pp;PERS2|NUMBp|CASEv
dowkʻ;dówkʻ;դուք;դո՛ւք;P;Pp;PERS2|NUMBp|CASEn
dowkʻ;jer;դուք;ձեր;P;Pp;PERS2|NUMBp|CASEg
dowkʻ;jez;դուք;ձեզ;P;Pp;PERS2|NUMBp|CASEa
dowkʻ;jez;դուք;ձեզ;P;Pp;PERS2|NUMBp|CASEd
dowkʻ;jez;դուք;ձեզ;P;Pp;PERS2|NUMBp|CASEl
dowkʻ;jér;դուք;ձե՛ր;P;Pp;PERS2|NUMBp|CASEg
dowkʻ;jéz;դուք;ձե՛զ;P;Pp;PERS2|NUMBp|CASEa
dowkʻ;jéz;դուք;ձե՛զ;P;Pp;PERS2|NUMBp|CASEd
dowkʻ;jéz;դուք;ձե՛զ;P;Pp;PERS2|NUMBp|CASEl
dowkʻ;jēnǰ;դուք;ձէնջ;P;Pp;PERS2|NUMBp|CASEb
dowrkʻ;dowrkʻ;դուրք;դուրք;N;Nb;NUMBs|CASEn
dowr̄n;dowr̄n;դուռն;դուռն;N;Nb;NUMBs|CASEa
dowr̄n;dran;դուռն;դրան;N;Nb;NUMBs|CASEl
dowstr;dowstr;դուստր;դուստր;N;Nb;NUMBs|CASEn
dowstr;dowstr;դուստր;դուստր;N;Nb;NUMBs|CASEv
dowstr;dsteracʻ;դուստր;դստերաց;N;Nb;NUMBp|CASEb
dowstr;dsterkʻ;դուստր;դստերք;N;Nb;NUMBp|CASEv
dowstr;dsterē;դուստր;դստերէ;N;Nb;NUMBs|CASEb
doyn;dmín;դոյն;դմի՛ն;A;A-;NUMBs|CASEd
dołam;dołalov;դողամ;դողալով;V;V-;MOODd|CASEi
dpir;dpirkʻ;դպիր;դպիրք;N;Nb;NUMBp|CASEn
dpir;dpirs;դպիր;դպիրս;N;Nb;NUMBp|CASEl
dpir;dpracʻ;դպիր;դպրաց;N;Nb;NUMBp|CASEb
dpir;dpracʻ;դպիր;դպրաց;N;Nb;NUMBp|CASEd
dracʻi;dracʻis;դրացի;դրացիս;A;A-;NUMBp|CASEa
dracʻi;dracʻis;դրացի;դրացիս;N;Nb;NUMBp|CASEa
dram;dram;դրամ;դրամ;N;Nb;NUMBs|CASEa
dram;dramkʻ;դրամ;դրամք;N;Nb;NUMBp|CASEn
draxt;draxti;դրախտ;դրախտի;N;Nb;NUMBs|CASEl
dr̄npan;dr̄na_pa_ni;դռնպան;դռնա_պա_նի;N;Nb;NUMBs|CASEd
dēm;dēm;դէմ;դէմ;N;Nb;NUMBs|CASEa
dēp;Dēp;դէպ;Դէպ;N;Nb;NUMBs|CASEn
dšxoy;Džxoy;դշխոյ;Դժխոյ;N;Nb;NUMBs|CASEn
džowar;džowaraw;դժուար;դժուարաւ;A;A-;NUMBs|CASEi
džowarakir;džowarakirs;դժուարակիր;դժուարակիրս;A;A-;NUMBp|CASEa
džowarin;džowarinkʻ;դժուարին;դժուարինք;A;A-;NUMBp|CASEn
džoxkʻ;džóxs;դժոխք;դժո՛խս;N;Nb;NUMBp|CASEa
džoxkʻ;džóxs;դժոխք;դժո՛խս;N;Nb;NUMBp|CASEl
ebrayecʻerēn;ebraecʻerēn;եբրայեցերէն;եբրաեցերէն;D;Df;INFLn
ebrayecʻerēn;ebrayecʻerēn;եբրայեցերէն;եբրայեցերէն;D;Df;INFLn
elanem;El;ելանեմ;Ել;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
elanem;Elaneín;ելանեմ;Ելանեի՛ն;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
